E:\dev\SelfDrivingCar\IMG\center_2021_12_28_12_59_29_611.jpg,E:\dev\SelfDrivingCar\IMG\left_2021_12_28_12_59_29_611.jpg,E:\dev\SelfDrivingCar\IMG\right_2021_12_28_12_59_29_611.jpg,0,1,0,30.19029
E:\dev\SelfDrivingCar\IMG\center_2021_12_28_12_59_29_692.jpg,E:\dev\SelfDrivingCar\IMG\left_2021_12_28_12_59_29_692.jpg,E:\dev\SelfDrivingCar\IMG\right_2021_12_28_12_59_29_692.jpg,0,1,0,30.19031
E:\dev\SelfDrivingCar\IMG\center_2021_12_28_12_59_29_769.jpg,E:\dev\SelfDrivingCar\IMG\left_2021_12_28_12_59_29_769.jpg,E:\dev\SelfDrivingCar\IMG\right_2021_12_28_12_59_29_769.jpg,0,1,0,30.1903
E:\dev\SelfDrivingCar\IMG\center_2021_12_28_12_59_29_846.jpg,E:\dev\SelfDrivingCar\IMG\left_2021_12_28_12_59_29_846.jpg,E:\dev\SelfDrivingCar\IMG\right_2021_12_28_12_59_29_846.jpg,0,1,0,30.19008
E:\dev\SelfDrivingCar\IMG\center_2021_12_28_12_59_29_926.jpg,E:\dev\SelfDrivingCar\IMG\left_2021_12_28_12_59_29_926.jpg,E:\dev\SelfDrivingCar\IMG\right_2021_12_28_12_59_29_926.jpg,0,1,0,30.19024
E:\dev\SelfDrivingCar\IMG\center_2021_12_28_12_59_30_001.jpg,E:\dev\SelfDrivingCar\IMG\left_2021_12_28_12_59_30_001.jpg,E:\dev\SelfDrivingCar\IMG\right_2021_12_28_12_59_30_001.jpg,0,1,0,30.19023
E:\dev\SelfDrivingCar\IMG\center_2021_12_28_12_59_30_076.jpg,E:\dev\SelfDrivingCar\IMG\left_2021_12_28_12_59_30_076.jpg,E:\dev\SelfDrivingCar\IMG\right_2021_12_28_12_59_30_076.jpg,0,1,0,30.19025
E:\dev\SelfDrivingCar\IMG\center_2021_12_28_12_59_30_152.jpg,E:\dev\SelfDrivingCar\IMG\left_2021_12_28_12_59_30_152.jpg,E:\dev\SelfDrivingCar\IMG\right_2021_12_28_12_59_30_152.jpg,0,1,0,30.19029
E:\dev\SelfDrivingCar\IMG\center_2021_12_28_12_59_30_228.jpg,E:\dev\SelfDrivingCar\IMG\left_2021_12_28_12_59_30_228.jpg,E:\dev\SelfDrivingCar\IMG\right_2021_12_28_12_59_30_228.jpg,0,1,0,30.19022
E:\dev\SelfDrivingCar\IMG\center_2021_12_28_12_59_30_310.jpg,E:\dev\SelfDrivingCar\IMG\left_2021_12_28_12_59_30_310.jpg,E:\dev\SelfDrivingCar\IMG\right_2021_12_28_12_59_30_310.jpg,0,1,0,30.19039
E:\dev\SelfDrivingCar\IMG\center_2021_12_28_12_59_30_393.jpg,E:\dev\SelfDrivingCar\IMG\left_2021_12_28_12_59_30_393.jpg,E:\dev\SelfDrivingCar\IMG\right_2021_12_28_12_59_30_393.jpg,0,1,0,30.19029
E:\dev\SelfDrivingCar\IMG\center_2021_12_28_12_59_30_477.jpg,E:\dev\SelfDrivingCar\IMG\left_2021_12_28_12_59_30_477.jpg,E:\dev\SelfDrivingCar\IMG\right_2021_12_28_12_59_30_477.jpg,0,1,0,30.19045
E:\dev\SelfDrivingCar\IMG\center_2021_12_28_12_59_30_548.jpg,E:\dev\SelfDrivingCar\IMG\left_2021_12_28_12_59_30_548.jpg,E:\dev\SelfDrivingCar\IMG\right_2021_12_28_12_59_30_548.jpg,0,1,0,30.19023
E:\dev\SelfDrivingCar\IMG\center_2021_12_28_12_59_30_618.jpg,E:\dev\SelfDrivingCar\IMG\left_2021_12_28_12_59_30_618.jpg,E:\dev\SelfDrivingCar\IMG\right_2021_12_28_12_59_30_618.jpg,0,1,0,30.19028
E:\dev\SelfDrivingCar\IMG\center_2021_12_28_12_59_30_688.jpg,E:\dev\SelfDrivingCar\IMG\left_2021_12_28_12_59_30_688.jpg,E:\dev\SelfDrivingCar\IMG\right_2021_12_28_12_59_30_688.jpg,0,1,0,30.1903
E:\dev\SelfDrivingCar\IMG\center_2021_12_28_12_59_30_759.jpg,E:\dev\SelfDrivingCar\IMG\left_2021_12_28_12_59_30_759.jpg,E:\dev\SelfDrivingCar\IMG\right_2021_12_28_12_59_30_759.jpg,0,1,0,30.19029
E:\dev\SelfDrivingCar\IMG\center_2021_12_28_12_59_30_826.jpg,E:\dev\SelfDrivingCar\IMG\left_2021_12_28_12_59_30_826.jpg,E:\dev\SelfDrivingCar\IMG\right_2021_12_28_12_59_30_826.jpg,0,1,0,30.1903
E:\dev\SelfDrivingCar\IMG\center_2021_12_28_12_59_30_895.jpg,E:\dev\SelfDrivingCar\IMG\left_2021_12_28_12_59_30_895.jpg,E:\dev\SelfDrivingCar\IMG\right_2021_12_28_12_59_30_895.jpg,0,1,0,30.1903
E:\dev\SelfDrivingCar\IMG\center_2021_12_28_12_59_30_965.jpg,E:\dev\SelfDrivingCar\IMG\left_2021_12_28_12_59_30_965.jpg,E:\dev\SelfDrivingCar\IMG\right_2021_12_28_12_59_30_965.jpg,0,1,0,30.19029
E:\dev\SelfDrivingCar\IMG\center_2021_12_28_12_59_31_033.jpg,E:\dev\SelfDrivingCar\IMG\left_2021_12_28_12_59_31_033.jpg,E:\dev\SelfDrivingCar\IMG\right_2021_12_28_12_59_31_033.jpg,0,1,0,30.1903
E:\dev\SelfDrivingCar\IMG\center_2021_12_28_12_59_31_102.jpg,E:\dev\SelfDrivingCar\IMG\left_2021_12_28_12_59_31_102.jpg,E:\dev\SelfDrivingCar\IMG\right_2021_12_28_12_59_31_102.jpg,0,1,0,30.1903
E:\dev\SelfDrivingCar\IMG\center_2021_12_28_12_59_31_177.jpg,E:\dev\SelfDrivingCar\IMG\left_2021_12_28_12_59_31_177.jpg,E:\dev\SelfDrivingCar\IMG\right_2021_12_28_12_59_31_177.jpg,-0.05,1,0,30.18972
E:\dev\SelfDrivingCar\IMG\center_2021_12_28_12_59_31_249.jpg,E:\dev\SelfDrivingCar\IMG\left_2021_12_28_12_59_31_249.jpg,E:\dev\SelfDrivingCar\IMG\right_2021_12_28_12_59_31_249.jpg,-0.2,1,0,30.17985
E:\dev\SelfDrivingCar\IMG\center_2021_12_28_12_59_31_316.jpg,E:\dev\SelfDrivingCar\IMG\left_2021_12_28_12_59_31_316.jpg,E:\dev\SelfDrivingCar\IMG\right_2021_12_28_12_59_31_316.jpg,0,1,0,30.18929
E:\dev\SelfDrivingCar\IMG\center_2021_12_28_12_59_31_383.jpg,E:\dev\SelfDrivingCar\IMG\left_2021_12_28_12_59_31_383.jpg,E:\dev\SelfDrivingCar\IMG\right_2021_12_28_12_59_31_383.jpg,0,1,0,30.19013
E:\dev\SelfDrivingCar\IMG\center_2021_12_28_12_59_31_450.jpg,E:\dev\SelfDrivingCar\IMG\left_2021_12_28_12_59_31_450.jpg,E:\dev\SelfDrivingCar\IMG\right_2021_12_28_12_59_31_450.jpg,0,1,0,30.19024
E:\dev\SelfDrivingCar\IMG\center_2021_12_28_12_59_31_527.jpg,E:\dev\SelfDrivingCar\IMG\left_2021_12_28_12_59_31_527.jpg,E:\dev\SelfDrivingCar\IMG\right_2021_12_28_12_59_31_527.jpg,0,1,0,30.1903
E:\dev\SelfDrivingCar\IMG\center_2021_12_28_12_59_31_598.jpg,E:\dev\SelfDrivingCar\IMG\left_2021_12_28_12_59_31_598.jpg,E:\dev\SelfDrivingCar\IMG\right_2021_12_28_12_59_31_598.jpg,0,1,0,30.19021
E:\dev\SelfDrivingCar\IMG\center_2021_12_28_12_59_31_666.jpg,E:\dev\SelfDrivingCar\IMG\left_2021_12_28_12_59_31_666.jpg,E:\dev\SelfDrivingCar\IMG\right_2021_12_28_12_59_31_666.jpg,0,1,0,30.19029
E:\dev\SelfDrivingCar\IMG\center_2021_12_28_12_59_31_735.jpg,E:\dev\SelfDrivingCar\IMG\left_2021_12_28_12_59_31_735.jpg,E:\dev\SelfDrivingCar\IMG\right_2021_12_28_12_59_31_735.jpg,-0.1,1,0,30.18776
E:\dev\SelfDrivingCar\IMG\center_2021_12_28_12_59_31_805.jpg,E:\dev\SelfDrivingCar\IMG\left_2021_12_28_12_59_31_805.jpg,E:\dev\SelfDrivingCar\IMG\right_2021_12_28_12_59_31_805.jpg,-0.25,1,0,30.17491
E:\dev\SelfDrivingCar\IMG\center_2021_12_28_12_59_31_873.jpg,E:\dev\SelfDrivingCar\IMG\left_2021_12_28_12_59_31_873.jpg,E:\dev\SelfDrivingCar\IMG\right_2021_12_28_12_59_31_873.jpg,0,1,0,30.19014
E:\dev\SelfDrivingCar\IMG\center_2021_12_28_12_59_31_942.jpg,E:\dev\SelfDrivingCar\IMG\left_2021_12_28_12_59_31_942.jpg,E:\dev\SelfDrivingCar\IMG\right_2021_12_28_12_59_31_942.jpg,0,1,0,30.19017
E:\dev\SelfDrivingCar\IMG\center_2021_12_28_12_59_32_012.jpg,E:\dev\SelfDrivingCar\IMG\left_2021_12_28_12_59_32_012.jpg,E:\dev\SelfDrivingCar\IMG\right_2021_12_28_12_59_32_012.jpg,0,1,0,30.19027
E:\dev\SelfDrivingCar\IMG\center_2021_12_28_12_59_32_081.jpg,E:\dev\SelfDrivingCar\IMG\left_2021_12_28_12_59_32_081.jpg,E:\dev\SelfDrivingCar\IMG\right_2021_12_28_12_59_32_081.jpg,0,1,0,30.1903
E:\dev\SelfDrivingCar\IMG\center_2021_12_28_12_59_32_155.jpg,E:\dev\SelfDrivingCar\IMG\left_2021_12_28_12_59_32_155.jpg,E:\dev\SelfDrivingCar\IMG\right_2021_12_28_12_59_32_155.jpg,0,1,0,30.19031
E:\dev\SelfDrivingCar\IMG\center_2021_12_28_12_59_32_233.jpg,E:\dev\SelfDrivingCar\IMG\left_2021_12_28_12_59_32_233.jpg,E:\dev\SelfDrivingCar\IMG\right_2021_12_28_12_59_32_233.jpg,0,1,0,30.19029
E:\dev\SelfDrivingCar\IMG\center_2021_12_28_12_59_32_312.jpg,E:\dev\SelfDrivingCar\IMG\left_2021_12_28_12_59_32_312.jpg,E:\dev\SelfDrivingCar\IMG\right_2021_12_28_12_59_32_312.jpg,-0.2,1,0,30.17997
E:\dev\SelfDrivingCar\IMG\center_2021_12_28_12_59_32_393.jpg,E:\dev\SelfDrivingCar\IMG\left_2021_12_28_12_59_32_393.jpg,E:\dev\SelfDrivingCar\IMG\right_2021_12_28_12_59_32_393.jpg,0,1,0,30.18935
E:\dev\SelfDrivingCar\IMG\center_2021_12_28_12_59_32_474.jpg,E:\dev\SelfDrivingCar\IMG\left_2021_12_28_12_59_32_474.jpg,E:\dev\SelfDrivingCar\IMG\right_2021_12_28_12_59_32_474.jpg,0,1,0,30.19019
E:\dev\SelfDrivingCar\IMG\center_2021_12_28_12_59_32_553.jpg,E:\dev\SelfDrivingCar\IMG\left_2021_12_28_12_59_32_553.jpg,E:\dev\SelfDrivingCar\IMG\right_2021_12_28_12_59_32_553.jpg,0,1,0,30.19028
E:\dev\SelfDrivingCar\IMG\center_2021_12_28_12_59_32_636.jpg,E:\dev\SelfDrivingCar\IMG\left_2021_12_28_12_59_32_636.jpg,E:\dev\SelfDrivingCar\IMG\right_2021_12_28_12_59_32_636.jpg,0,1,0,30.19028
E:\dev\SelfDrivingCar\IMG\center_2021_12_28_12_59_32_724.jpg,E:\dev\SelfDrivingCar\IMG\left_2021_12_28_12_59_32_724.jpg,E:\dev\SelfDrivingCar\IMG\right_2021_12_28_12_59_32_724.jpg,0,1,0,30.19031
E:\dev\SelfDrivingCar\IMG\center_2021_12_28_12_59_32_791.jpg,E:\dev\SelfDrivingCar\IMG\left_2021_12_28_12_59_32_791.jpg,E:\dev\SelfDrivingCar\IMG\right_2021_12_28_12_59_32_791.jpg,0,1,0,30.19024
E:\dev\SelfDrivingCar\IMG\center_2021_12_28_12_59_32_877.jpg,E:\dev\SelfDrivingCar\IMG\left_2021_12_28_12_59_32_877.jpg,E:\dev\SelfDrivingCar\IMG\right_2021_12_28_12_59_32_877.jpg,0,1,0,30.1903
E:\dev\SelfDrivingCar\IMG\center_2021_12_28_12_59_32_944.jpg,E:\dev\SelfDrivingCar\IMG\left_2021_12_28_12_59_32_944.jpg,E:\dev\SelfDrivingCar\IMG\right_2021_12_28_12_59_32_944.jpg,0,1,0,30.19028
E:\dev\SelfDrivingCar\IMG\center_2021_12_28_12_59_33_012.jpg,E:\dev\SelfDrivingCar\IMG\left_2021_12_28_12_59_33_012.jpg,E:\dev\SelfDrivingCar\IMG\right_2021_12_28_12_59_33_012.jpg,0,1,0,30.19037
E:\dev\SelfDrivingCar\IMG\center_2021_12_28_12_59_33_079.jpg,E:\dev\SelfDrivingCar\IMG\left_2021_12_28_12_59_33_079.jpg,E:\dev\SelfDrivingCar\IMG\right_2021_12_28_12_59_33_079.jpg,0,1,0,30.19028
E:\dev\SelfDrivingCar\IMG\center_2021_12_28_12_59_33_150.jpg,E:\dev\SelfDrivingCar\IMG\left_2021_12_28_12_59_33_150.jpg,E:\dev\SelfDrivingCar\IMG\right_2021_12_28_12_59_33_150.jpg,0,1,0,30.19032
E:\dev\SelfDrivingCar\IMG\center_2021_12_28_12_59_33_244.jpg,E:\dev\SelfDrivingCar\IMG\left_2021_12_28_12_59_33_244.jpg,E:\dev\SelfDrivingCar\IMG\right_2021_12_28_12_59_33_244.jpg,0,1,0,30.19031
E:\dev\SelfDrivingCar\IMG\center_2021_12_28_12_59_33_327.jpg,E:\dev\SelfDrivingCar\IMG\left_2021_12_28_12_59_33_327.jpg,E:\dev\SelfDrivingCar\IMG\right_2021_12_28_12_59_33_327.jpg,0,1,0,30.1903
E:\dev\SelfDrivingCar\IMG\center_2021_12_28_12_59_33_416.jpg,E:\dev\SelfDrivingCar\IMG\left_2021_12_28_12_59_33_416.jpg,E:\dev\SelfDrivingCar\IMG\right_2021_12_28_12_59_33_416.jpg,0,1,0,30.1903
E:\dev\SelfDrivingCar\IMG\center_2021_12_28_12_59_33_501.jpg,E:\dev\SelfDrivingCar\IMG\left_2021_12_28_12_59_33_501.jpg,E:\dev\SelfDrivingCar\IMG\right_2021_12_28_12_59_33_501.jpg,0,1,0,30.19028
E:\dev\SelfDrivingCar\IMG\center_2021_12_28_12_59_33_588.jpg,E:\dev\SelfDrivingCar\IMG\left_2021_12_28_12_59_33_588.jpg,E:\dev\SelfDrivingCar\IMG\right_2021_12_28_12_59_33_588.jpg,0,1,0,30.18833
E:\dev\SelfDrivingCar\IMG\center_2021_12_28_12_59_33_674.jpg,E:\dev\SelfDrivingCar\IMG\left_2021_12_28_12_59_33_674.jpg,E:\dev\SelfDrivingCar\IMG\right_2021_12_28_12_59_33_674.jpg,0,1,0,30.19029
E:\dev\SelfDrivingCar\IMG\center_2021_12_28_12_59_33_763.jpg,E:\dev\SelfDrivingCar\IMG\left_2021_12_28_12_59_33_763.jpg,E:\dev\SelfDrivingCar\IMG\right_2021_12_28_12_59_33_763.jpg,0,1,0,30.19029
E:\dev\SelfDrivingCar\IMG\center_2021_12_28_12_59_33_854.jpg,E:\dev\SelfDrivingCar\IMG\left_2021_12_28_12_59_33_854.jpg,E:\dev\SelfDrivingCar\IMG\right_2021_12_28_12_59_33_854.jpg,0,1,0,30.1903
E:\dev\SelfDrivingCar\IMG\center_2021_12_28_12_59_33_940.jpg,E:\dev\SelfDrivingCar\IMG\left_2021_12_28_12_59_33_940.jpg,E:\dev\SelfDrivingCar\IMG\right_2021_12_28_12_59_33_940.jpg,0,1,0,30.1903
E:\dev\SelfDrivingCar\IMG\center_2021_12_28_12_59_34_026.jpg,E:\dev\SelfDrivingCar\IMG\left_2021_12_28_12_59_34_026.jpg,E:\dev\SelfDrivingCar\IMG\right_2021_12_28_12_59_34_026.jpg,0,1,0,30.19029
E:\dev\SelfDrivingCar\IMG\center_2021_12_28_12_59_34_114.jpg,E:\dev\SelfDrivingCar\IMG\left_2021_12_28_12_59_34_114.jpg,E:\dev\SelfDrivingCar\IMG\right_2021_12_28_12_59_34_114.jpg,-0.25,1,0,30.17481
E:\dev\SelfDrivingCar\IMG\center_2021_12_28_12_59_34_203.jpg,E:\dev\SelfDrivingCar\IMG\left_2021_12_28_12_59_34_203.jpg,E:\dev\SelfDrivingCar\IMG\right_2021_12_28_12_59_34_203.jpg,0,1,0,30.19024
E:\dev\SelfDrivingCar\IMG\center_2021_12_28_12_59_34_286.jpg,E:\dev\SelfDrivingCar\IMG\left_2021_12_28_12_59_34_286.jpg,E:\dev\SelfDrivingCar\IMG\right_2021_12_28_12_59_34_286.jpg,0,1,0,30.19022
E:\dev\SelfDrivingCar\IMG\center_2021_12_28_12_59_34_363.jpg,E:\dev\SelfDrivingCar\IMG\left_2021_12_28_12_59_34_363.jpg,E:\dev\SelfDrivingCar\IMG\right_2021_12_28_12_59_34_363.jpg,0,1,0,30.19027
E:\dev\SelfDrivingCar\IMG\center_2021_12_28_12_59_34_442.jpg,E:\dev\SelfDrivingCar\IMG\left_2021_12_28_12_59_34_442.jpg,E:\dev\SelfDrivingCar\IMG\right_2021_12_28_12_59_34_442.jpg,0,1,0,30.19031
E:\dev\SelfDrivingCar\IMG\center_2021_12_28_12_59_34_520.jpg,E:\dev\SelfDrivingCar\IMG\left_2021_12_28_12_59_34_520.jpg,E:\dev\SelfDrivingCar\IMG\right_2021_12_28_12_59_34_520.jpg,0,1,0,30.19029
E:\dev\SelfDrivingCar\IMG\center_2021_12_28_12_59_34_593.jpg,E:\dev\SelfDrivingCar\IMG\left_2021_12_28_12_59_34_593.jpg,E:\dev\SelfDrivingCar\IMG\right_2021_12_28_12_59_34_593.jpg,0,1,0,30.19031
E:\dev\SelfDrivingCar\IMG\center_2021_12_28_12_59_34_667.jpg,E:\dev\SelfDrivingCar\IMG\left_2021_12_28_12_59_34_667.jpg,E:\dev\SelfDrivingCar\IMG\right_2021_12_28_12_59_34_667.jpg,0,1,0,30.19028
E:\dev\SelfDrivingCar\IMG\center_2021_12_28_12_59_34_741.jpg,E:\dev\SelfDrivingCar\IMG\left_2021_12_28_12_59_34_741.jpg,E:\dev\SelfDrivingCar\IMG\right_2021_12_28_12_59_34_741.jpg,0,1,0,30.1903
E:\dev\SelfDrivingCar\IMG\center_2021_12_28_12_59_34_813.jpg,E:\dev\SelfDrivingCar\IMG\left_2021_12_28_12_59_34_813.jpg,E:\dev\SelfDrivingCar\IMG\right_2021_12_28_12_59_34_813.jpg,0,1,0,30.1903
E:\dev\SelfDrivingCar\IMG\center_2021_12_28_12_59_34_887.jpg,E:\dev\SelfDrivingCar\IMG\left_2021_12_28_12_59_34_887.jpg,E:\dev\SelfDrivingCar\IMG\right_2021_12_28_12_59_34_887.jpg,0,1,0,30.19031
E:\dev\SelfDrivingCar\IMG\center_2021_12_28_12_59_34_963.jpg,E:\dev\SelfDrivingCar\IMG\left_2021_12_28_12_59_34_963.jpg,E:\dev\SelfDrivingCar\IMG\right_2021_12_28_12_59_34_963.jpg,-0.2,1,0,30.17983
E:\dev\SelfDrivingCar\IMG\center_2021_12_28_12_59_35_039.jpg,E:\dev\SelfDrivingCar\IMG\left_2021_12_28_12_59_35_039.jpg,E:\dev\SelfDrivingCar\IMG\right_2021_12_28_12_59_35_039.jpg,0,1,0,30.1903
E:\dev\SelfDrivingCar\IMG\center_2021_12_28_12_59_35_113.jpg,E:\dev\SelfDrivingCar\IMG\left_2021_12_28_12_59_35_113.jpg,E:\dev\SelfDrivingCar\IMG\right_2021_12_28_12_59_35_113.jpg,0,1,0,30.19026
E:\dev\SelfDrivingCar\IMG\center_2021_12_28_12_59_35_185.jpg,E:\dev\SelfDrivingCar\IMG\left_2021_12_28_12_59_35_185.jpg,E:\dev\SelfDrivingCar\IMG\right_2021_12_28_12_59_35_185.jpg,0,1,0,30.19029
E:\dev\SelfDrivingCar\IMG\center_2021_12_28_12_59_35_258.jpg,E:\dev\SelfDrivingCar\IMG\left_2021_12_28_12_59_35_258.jpg,E:\dev\SelfDrivingCar\IMG\right_2021_12_28_12_59_35_258.jpg,0,1,0,30.19029
E:\dev\SelfDrivingCar\IMG\center_2021_12_28_12_59_35_331.jpg,E:\dev\SelfDrivingCar\IMG\left_2021_12_28_12_59_35_331.jpg,E:\dev\SelfDrivingCar\IMG\right_2021_12_28_12_59_35_331.jpg,0,1,0,30.19029
E:\dev\SelfDrivingCar\IMG\center_2021_12_28_12_59_35_405.jpg,E:\dev\SelfDrivingCar\IMG\left_2021_12_28_12_59_35_405.jpg,E:\dev\SelfDrivingCar\IMG\right_2021_12_28_12_59_35_405.jpg,0,1,0,30.19029
E:\dev\SelfDrivingCar\IMG\center_2021_12_28_12_59_35_478.jpg,E:\dev\SelfDrivingCar\IMG\left_2021_12_28_12_59_35_478.jpg,E:\dev\SelfDrivingCar\IMG\right_2021_12_28_12_59_35_478.jpg,-0.1,1,0,30.18773
E:\dev\SelfDrivingCar\IMG\center_2021_12_28_12_59_35_553.jpg,E:\dev\SelfDrivingCar\IMG\left_2021_12_28_12_59_35_553.jpg,E:\dev\SelfDrivingCar\IMG\right_2021_12_28_12_59_35_553.jpg,0,1,0,30.18599
E:\dev\SelfDrivingCar\IMG\center_2021_12_28_12_59_35_624.jpg,E:\dev\SelfDrivingCar\IMG\left_2021_12_28_12_59_35_624.jpg,E:\dev\SelfDrivingCar\IMG\right_2021_12_28_12_59_35_624.jpg,0,1,0,30.19013
E:\dev\SelfDrivingCar\IMG\center_2021_12_28_12_59_35_698.jpg,E:\dev\SelfDrivingCar\IMG\left_2021_12_28_12_59_35_698.jpg,E:\dev\SelfDrivingCar\IMG\right_2021_12_28_12_59_35_698.jpg,0,1,0,30.19022
E:\dev\SelfDrivingCar\IMG\center_2021_12_28_12_59_35_770.jpg,E:\dev\SelfDrivingCar\IMG\left_2021_12_28_12_59_35_770.jpg,E:\dev\SelfDrivingCar\IMG\right_2021_12_28_12_59_35_770.jpg,0,1,0,30.19027
E:\dev\SelfDrivingCar\IMG\center_2021_12_28_12_59_35_837.jpg,E:\dev\SelfDrivingCar\IMG\left_2021_12_28_12_59_35_837.jpg,E:\dev\SelfDrivingCar\IMG\right_2021_12_28_12_59_35_837.jpg,0,1,0,30.19028
E:\dev\SelfDrivingCar\IMG\center_2021_12_28_12_59_35_911.jpg,E:\dev\SelfDrivingCar\IMG\left_2021_12_28_12_59_35_911.jpg,E:\dev\SelfDrivingCar\IMG\right_2021_12_28_12_59_35_911.jpg,0,1,0,30.19029
E:\dev\SelfDrivingCar\IMG\center_2021_12_28_12_59_35_985.jpg,E:\dev\SelfDrivingCar\IMG\left_2021_12_28_12_59_35_985.jpg,E:\dev\SelfDrivingCar\IMG\right_2021_12_28_12_59_35_985.jpg,0,1,0,30.19028
E:\dev\SelfDrivingCar\IMG\center_2021_12_28_12_59_36_062.jpg,E:\dev\SelfDrivingCar\IMG\left_2021_12_28_12_59_36_062.jpg,E:\dev\SelfDrivingCar\IMG\right_2021_12_28_12_59_36_062.jpg,0,1,0,30.19031
E:\dev\SelfDrivingCar\IMG\center_2021_12_28_12_59_36_140.jpg,E:\dev\SelfDrivingCar\IMG\left_2021_12_28_12_59_36_140.jpg,E:\dev\SelfDrivingCar\IMG\right_2021_12_28_12_59_36_140.jpg,0,1,0,30.19031
E:\dev\SelfDrivingCar\IMG\center_2021_12_28_12_59_36_215.jpg,E:\dev\SelfDrivingCar\IMG\left_2021_12_28_12_59_36_215.jpg,E:\dev\SelfDrivingCar\IMG\right_2021_12_28_12_59_36_215.jpg,0,1,0,30.19029
E:\dev\SelfDrivingCar\IMG\center_2021_12_28_12_59_36_293.jpg,E:\dev\SelfDrivingCar\IMG\left_2021_12_28_12_59_36_293.jpg,E:\dev\SelfDrivingCar\IMG\right_2021_12_28_12_59_36_293.jpg,0,1,0,30.19028
E:\dev\SelfDrivingCar\IMG\center_2021_12_28_12_59_36_374.jpg,E:\dev\SelfDrivingCar\IMG\left_2021_12_28_12_59_36_374.jpg,E:\dev\SelfDrivingCar\IMG\right_2021_12_28_12_59_36_374.jpg,0,1,0,30.19028
E:\dev\SelfDrivingCar\IMG\center_2021_12_28_12_59_36_448.jpg,E:\dev\SelfDrivingCar\IMG\left_2021_12_28_12_59_36_448.jpg,E:\dev\SelfDrivingCar\IMG\right_2021_12_28_12_59_36_448.jpg,0,1,0,30.1903
E:\dev\SelfDrivingCar\IMG\center_2021_12_28_12_59_36_526.jpg,E:\dev\SelfDrivingCar\IMG\left_2021_12_28_12_59_36_526.jpg,E:\dev\SelfDrivingCar\IMG\right_2021_12_28_12_59_36_526.jpg,0,1,0,30.1903
E:\dev\SelfDrivingCar\IMG\center_2021_12_28_12_59_36_605.jpg,E:\dev\SelfDrivingCar\IMG\left_2021_12_28_12_59_36_605.jpg,E:\dev\SelfDrivingCar\IMG\right_2021_12_28_12_59_36_605.jpg,0,1,0,30.19029
E:\dev\SelfDrivingCar\IMG\center_2021_12_28_12_59_36_686.jpg,E:\dev\SelfDrivingCar\IMG\left_2021_12_28_12_59_36_686.jpg,E:\dev\SelfDrivingCar\IMG\right_2021_12_28_12_59_36_686.jpg,0,1,0,30.19029
E:\dev\SelfDrivingCar\IMG\center_2021_12_28_12_59_36_766.jpg,E:\dev\SelfDrivingCar\IMG\left_2021_12_28_12_59_36_766.jpg,E:\dev\SelfDrivingCar\IMG\right_2021_12_28_12_59_36_766.jpg,0,1,0,30.19029
E:\dev\SelfDrivingCar\IMG\center_2021_12_28_12_59_36_848.jpg,E:\dev\SelfDrivingCar\IMG\left_2021_12_28_12_59_36_848.jpg,E:\dev\SelfDrivingCar\IMG\right_2021_12_28_12_59_36_848.jpg,-0.1,1,0,30.1876
E:\dev\SelfDrivingCar\IMG\center_2021_12_28_12_59_36_930.jpg,E:\dev\SelfDrivingCar\IMG\left_2021_12_28_12_59_36_930.jpg,E:\dev\SelfDrivingCar\IMG\right_2021_12_28_12_59_36_930.jpg,0,1,0,30.19113
E:\dev\SelfDrivingCar\IMG\center_2021_12_28_12_59_37_014.jpg,E:\dev\SelfDrivingCar\IMG\left_2021_12_28_12_59_37_014.jpg,E:\dev\SelfDrivingCar\IMG\right_2021_12_28_12_59_37_014.jpg,0,1,0,30.19027
E:\dev\SelfDrivingCar\IMG\center_2021_12_28_12_59_37_097.jpg,E:\dev\SelfDrivingCar\IMG\left_2021_12_28_12_59_37_097.jpg,E:\dev\SelfDrivingCar\IMG\right_2021_12_28_12_59_37_097.jpg,0,1,0,30.19024
E:\dev\SelfDrivingCar\IMG\center_2021_12_28_12_59_37_178.jpg,E:\dev\SelfDrivingCar\IMG\left_2021_12_28_12_59_37_178.jpg,E:\dev\SelfDrivingCar\IMG\right_2021_12_28_12_59_37_178.jpg,0,1,0,30.19014
E:\dev\SelfDrivingCar\IMG\center_2021_12_28_12_59_37_259.jpg,E:\dev\SelfDrivingCar\IMG\left_2021_12_28_12_59_37_259.jpg,E:\dev\SelfDrivingCar\IMG\right_2021_12_28_12_59_37_259.jpg,0,1,0,30.19048
E:\dev\SelfDrivingCar\IMG\center_2021_12_28_12_59_37_340.jpg,E:\dev\SelfDrivingCar\IMG\left_2021_12_28_12_59_37_340.jpg,E:\dev\SelfDrivingCar\IMG\right_2021_12_28_12_59_37_340.jpg,0,1,0,30.19029
E:\dev\SelfDrivingCar\IMG\center_2021_12_28_12_59_37_415.jpg,E:\dev\SelfDrivingCar\IMG\left_2021_12_28_12_59_37_415.jpg,E:\dev\SelfDrivingCar\IMG\right_2021_12_28_12_59_37_415.jpg,0,1,0,30.19034
E:\dev\SelfDrivingCar\IMG\center_2021_12_28_12_59_37_490.jpg,E:\dev\SelfDrivingCar\IMG\left_2021_12_28_12_59_37_490.jpg,E:\dev\SelfDrivingCar\IMG\right_2021_12_28_12_59_37_490.jpg,0,1,0,30.19032
